,Activation,Channels,Loss,Mae,Mse
0,relu,"[1, 14, 21]",106.81034088134766,3.13055157661438,106.81034088134766
1,relu,"[12, 14, 20]",65.05111694335938,3.2358288764953613,65.05111694335938
2,relu,"[10, 11, 13]",106.33511352539062,2.459940195083618,106.33511352539062
3,relu,"[8, 17, 22]",160.3601531982422,4.07335090637207,160.3601531982422
4,relu,"[6, 11, 20]",119.30109405517578,3.314121961593628,119.30109405517578
5,relu,"[7, 8, 21]",81.1622543334961,3.069624185562134,81.1622543334961
6,relu,"[0, 12, 22]",63.56884002685547,2.930142879486084,63.56884002685547
7,relu,"[8, 11, 13]",100.26332092285156,2.208592414855957,100.26332092285156
8,relu,"[2, 10, 22]",170.29071044921875,4.184595584869385,170.29071044921875
9,relu,"[7, 15, 22]",109.98527526855469,2.2628426551818848,109.98528289794922
